name	track_number	disc_number	album_id	album_name	album_artist	id	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	uri	analysis_url
Nos Siguen Pegando Abajo	1	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	5xdT5WCkY61tVu5NH2jY5m	0.651	0.905	2	-7.691	1	0.0899	0.0307	0.0521	0.0595	0.793	152.337	208880	4	spotify:track:5xdT5WCkY61tVu5NH2jY5m	https://api.spotify.com/v1/audio-analysis/5xdT5WCkY61tVu5NH2jY5m
Los Dinosaurios	2	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	3RaoyjVKcsxbJhfT2DGCwT	0.429	0.602	5	-6.509	1	0.0322	0.756	0.00179	0.114	0.395	83.824	207933	4	spotify:track:3RaoyjVKcsxbJhfT2DGCwT	https://api.spotify.com/v1/audio-analysis/3RaoyjVKcsxbJhfT2DGCwT
Rezo Por Vos	3	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	2AN1NVeEhp6x5vJSGzl0Fn	0.646	0.8	0	-7.839	1	0.03	0.0392	0.00454	0.512	0.535	121.622	204507	4	spotify:track:2AN1NVeEhp6x5vJSGzl0Fn	https://api.spotify.com/v1/audio-analysis/2AN1NVeEhp6x5vJSGzl0Fn
Peperina	4	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	6OQjatrGWW6Qn8d8UwsDFk	0.604	0.471	0	-9.519	1	0.0295	0.369	0.015	0.0749	0.248	111.49	221013	4	spotify:track:6OQjatrGWW6Qn8d8UwsDFk	https://api.spotify.com/v1/audio-analysis/6OQjatrGWW6Qn8d8UwsDFk
Canción De Dos Por Tres	5	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	3Cb2RbouYSVwXCqUtObaPU	0.586	0.373	4	-9.354	0	0.0326	0.0291	0.107	0.157	0.153	122.87	246800	4	spotify:track:3Cb2RbouYSVwXCqUtObaPU	https://api.spotify.com/v1/audio-analysis/3Cb2RbouYSVwXCqUtObaPU
No Bombardeen Buenos Aires	6	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	5uAPIaJgTVMvdTetd5WeM5	0.729	0.766	7	-8.11	1	0.155	0.0618	0.00235	0.231	0.859	99.803	243253	4	spotify:track:5uAPIaJgTVMvdTetd5WeM5	https://api.spotify.com/v1/audio-analysis/5uAPIaJgTVMvdTetd5WeM5
Canción Para Mi Muerte	7	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	1dNV3tqYMJirOkGTFIbs6F	0.456	0.529	7	-6.966	1	0.0326	0.224	0	0.363	0.263	107.264	246333	4	spotify:track:1dNV3tqYMJirOkGTFIbs6F	https://api.spotify.com/v1/audio-analysis/1dNV3tqYMJirOkGTFIbs6F
Yendo De La Cama Al Living	8	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	3IwQJDoMyWIRItTwUTBaeF	0.658	0.433	7	-9.431	0	0.189	0.368	2.91e-4	0.13	0.588	80.113	283760	4	spotify:track:3IwQJDoMyWIRItTwUTBaeF	https://api.spotify.com/v1/audio-analysis/3IwQJDoMyWIRItTwUTBaeF
Ojos De Video Tape	9	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	7yOY8qrOMxWrzl0yc3rEYX	0.452	0.46	5	-10.214	1	0.026	0.715	7.42e-4	0.228	0.327	105.56	217853	4	spotify:track:7yOY8qrOMxWrzl0yc3rEYX	https://api.spotify.com/v1/audio-analysis/7yOY8qrOMxWrzl0yc3rEYX
Cómo Mata El Viento Norte	10	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	1KPh2nXQO6bW2b8E42qaEB	0.445	0.643	0	-7.056	1	0.0845	0.412	0	0.123	0.225	125.617	171667	5	spotify:track:1KPh2nXQO6bW2b8E42qaEB	https://api.spotify.com/v1/audio-analysis/1KPh2nXQO6bW2b8E42qaEB
Promesas Sobre El Bidet	11	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	7GRyYewkhucLtxXM6HdMih	0.788	0.638	7	-9.457	0	0.0291	0.536	1.33e-4	0.124	0.544	111.45	167120	4	spotify:track:7GRyYewkhucLtxXM6HdMih	https://api.spotify.com/v1/audio-analysis/7GRyYewkhucLtxXM6HdMih
Superhéroes	12	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	2K4MyKMlzZrNLaynsQWL0e	0.555	0.69	7	-8.495	1	0.0832	0.265	5.5e-5	0.103	0.427	79.753	268893	4	spotify:track:2K4MyKMlzZrNLaynsQWL0e	https://api.spotify.com/v1/audio-analysis/2K4MyKMlzZrNLaynsQWL0e
No Te Animás A Despegar	13	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	10pmHhkZrD9EIXSqisx1Wp	0.522	0.488	0	-10.518	0	0.0382	0.0201	0.0333	0.116	0.0395	129.955	246240	4	spotify:track:10pmHhkZrD9EIXSqisx1Wp	https://api.spotify.com/v1/audio-analysis/10pmHhkZrD9EIXSqisx1Wp
Bancate Ese Defecto	14	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	7EIwJtXvjQ2f6GbCG7zhMQ	0.638	0.733	0	-8.488	1	0.0381	0.33	0.136	0.13	0.748	92.03	298773	4	spotify:track:7EIwJtXvjQ2f6GbCG7zhMQ	https://api.spotify.com/v1/audio-analysis/7EIwJtXvjQ2f6GbCG7zhMQ
Chicas Muertas	15	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	7FHD4cBEbfp1hFrd0BSA9F	0.666	0.63	0	-7.282	1	0.442	0.195	0.00117	0.317	0.832	147.729	133520	4	spotify:track:7FHD4cBEbfp1hFrd0BSA9F	https://api.spotify.com/v1/audio-analysis/7FHD4cBEbfp1hFrd0BSA9F
Cinema Verité	16	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	3dSGYEAgBj8KF0HnzXskMo	0.261	0.276	5	-10.705	1	0.0281	0.935	0.372	0.274	0.0745	103.908	295093	4	spotify:track:3dSGYEAgBj8KF0HnzXskMo	https://api.spotify.com/v1/audio-analysis/3dSGYEAgBj8KF0HnzXskMo
Plateado Sobre Plateado (Huellas En El Mar)	17	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	4YlLId9fH4zmcg9hVKH50I	0.642	0.672	9	-9.168	0	0.0401	0.24	0.00738	0.102	0.345	133.31	299973	4	spotify:track:4YlLId9fH4zmcg9hVKH50I	https://api.spotify.com/v1/audio-analysis/4YlLId9fH4zmcg9hVKH50I
Rap Del Exilio	18	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	07Zb36bptZUfyNOaKoMrG6	0.604	0.817	2	-7.851	1	0.121	0.408	1.48e-4	0.0628	0.64	116.965	129427	4	spotify:track:07Zb36bptZUfyNOaKoMrG6	https://api.spotify.com/v1/audio-analysis/07Zb36bptZUfyNOaKoMrG6
Transatlántico Art Deco	19	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	6lG6NIx69MMkUWbgIiitM8	0.57	0.169	2	-13.07	0	0.0391	0.781	0.25	0.0701	0.333	121.505	210573	5	spotify:track:6lG6NIx69MMkUWbgIiitM8	https://api.spotify.com/v1/audio-analysis/6lG6NIx69MMkUWbgIiitM8
Eiti Leda - Live	20	1	2wgiKEjz5MaKf0JrmLKC1n	Cuarenta Obras Fundamentales (Volumen 2)	Charly García	02OBnFqqRA93c8Hg5RB1c7	0.31	0.668	11	-7.384	1	0.0451	0.61	6.82e-6	0.322	0.199	120.76	396413	4	spotify:track:02OBnFqqRA93c8Hg5RB1c7	https://api.spotify.com/v1/audio-analysis/02OBnFqqRA93c8Hg5RB1c7
